,season,team_alias,game_id,team_game_score,assists/score,differencestrash,w/l_ratio,star_power,differences,win_count
901,2015,ORE,10953.756756756757,78.43243243243244,0.1731853769995118,8.243243243243244,0.8108108108108109,1.8927027027027024,-9.222222222222221,30
871,2015,MSU,11001.114285714286,79.8,0.25705014460659464,14.057142857142857,0.8285714285714286,2.1288571428571426,-16.72222222222222,29
899,2015,OKLA,10426.162162162162,79.67567567567568,0.18043945859350322,7.5675675675675675,0.7837837837837838,2.4908108108108102,-8.31578947368421,29
1017,2015,UVA,11033.945945945947,70.97297297297297,0.20926237093304706,9.135135135135135,0.7837837837837838,2.1486486486486487,-9.833333333333334,29
798,2015,GW,11109.21052631579,75.65789473684211,0.1865345980741174,2.473684210526316,0.7368421052631579,1.7399999999999998,-8.423076923076923,28
825,2015,JOES,10767.833333333334,77.22222222222223,0.19099472852909194,2.611111111111111,0.7777777777777778,1.9483333333333333,-6.904761904761905,28
862,2015,MONM,10723.4,79.71428571428571,0.15297999177693378,5.3428571428571425,0.8,2.0745714285714283,-10.31578947368421,28
951,2015,SMC,10672.823529411764,73.41176470588235,0.22339809896607155,7.470588235294118,0.8235294117647058,1.639705882352941,-17.555555555555557,28
972,2015,TXAM,10674.567567567568,76.43243243243244,0.21576323770504582,9.702702702702704,0.7567567567567568,1.8245945945945943,-7.857142857142857,28
976,2015,UALR,11268.787878787878,70.18181818181819,0.17897040523950045,4.7272727272727275,0.8484848484848485,1.8103030303030303,-10.6,28
1020,2015,VALP,10694.371428571429,74.71428571428571,0.18883386499608232,9.285714285714286,0.8,1.9468571428571424,-11.75,28
1044,2015,XAV,10928.35294117647,80.5,0.1989591608137742,10.147058823529411,0.8235294117647058,1.6223529411764706,,28
794,2015,GONZ,10746.314285714287,78.68571428571428,0.17871419770359223,9.2,0.7714285714285715,2.1642857142857146,-14.666666666666666,27
814,2015,IND,11408.2,82.6,0.1932674326793782,13.542857142857143,0.7714285714285715,1.802,-9.857142857142858,27
856,2015,MIA,10983.971428571429,75.22857142857143,0.16473101723983016,6.485714285714286,0.7714285714285715,1.8474285714285714,-4.818181818181818,27
985,2015,UK,10977.083333333334,79.47222222222223,0.17802758234191352,10.61111111111111,0.75,2.0802777777777774,-10.75,27
736,2015,CHAT,10179.545454545454,74.66666666666667,0.18472557487184052,2.787878787878788,0.7878787878787878,1.666969696969697,-6.125,26
760,2015,DAY,10485.39393939394,72.51515151515152,0.2004823801864082,-0.5151515151515151,0.7878787878787878,2.013333333333333,-6.103448275862069,26
803,2015,HAW,11001.03125,76.59375,0.19908220733797852,8.46875,0.8125,2.0093750000000004,-7.809523809523809,26
852,2015,MD,10623.314285714287,75.2,0.1792817721080354,7.485714285714286,0.7428571428571429,1.9365714285714277,-9.26923076923077,26
916,2015,PUR,11054.714285714286,77.88571428571429,0.22173558334838803,10.285714285714286,0.7428571428571429,1.902571428571429,-18.625,26
935,2015,SDSU,10926.611111111111,68.36111111111111,0.15554892323200298,4.055555555555555,0.7222222222222222,1.7566666666666668,-9.1875,26
979,2015,UCI,10812.666666666666,70.88888888888889,0.21060457068969804,4.194444444444445,0.7222222222222222,1.980277777777778,-4.714285714285714,26
