,season,game_id,team_alias,team_game_score,w/l_ratio
38726,2017,20769,BU,88.0,W
38727,2017,20769,LEH,82.0,L
38728,2017,20771,NMSU,86.0,W
38729,2017,20771,UVU,59.0,L
38730,2017,20772,HOF,70.0,L
38731,2017,20772,UNCW,90.0,W
38732,2017,20773,ILST,84.0,W
38733,2017,20773,TLSA,68.0,L
38734,2017,20774,ALA,82.0,W
38735,2017,20774,MEM,70.0,L
38736,2017,20775,FAIR,65.0,L
38737,2017,20775,IONA,84.0,W
38738,2017,20776,SJU,82.0,L
38739,2017,20776,XAV,88.0,W
38740,2017,20777,MINN,57.0,L
38741,2017,20777,MSU,87.0,W
38742,2017,20778,STAN,77.0,W
38743,2017,20778,USC,76.0,L
38744,2017,20779,GRAM,90.0,W
38745,2017,20779,PV,85.0,L
38746,2017,20780,LOU,66.0,L
38747,2017,20780,UVA,67.0,W
38748,2017,20781,LSU,74.0,L
38749,2017,20781,SCAR,83.0,W
38750,2017,20782,SBON,73.0,L
38751,2017,20782,URI,87.0,W
38752,2017,20783,MIZZ,49.0,L
38753,2017,20783,TXAM,60.0,W
38754,2017,20784,CHSO,84.0,W
38755,2017,20784,RAD,81.0,L
38756,2017,20785,BRY,79.0,W
38757,2017,20785,SHU,74.0,L
38758,2017,20786,PRE,49.0,L
38759,2017,20786,WIN,63.0,W
38760,2017,20787,CHS,75.0,L
38761,2017,20787,UTRGV,83.0,W
38762,2017,20788,CLEM,58.0,L
38763,2017,20788,VT,65.0,W
38764,2017,20789,IDHO,88.0,W
38765,2017,20789,MTST,78.0,L
38766,2017,20790,CSF,85.0,W
38767,2017,20790,UCD,70.0,L
38768,2017,20791,KSU,86.0,W
38769,2017,20791,SCUS,49.0,L
38770,2017,20792,IUPU,62.0,L
38771,2017,20792,YSU,85.0,W
38772,2017,20793,MIZZ,89.0,W
38773,2017,20793,MSST,85.0,L
38774,2017,20794,RMU,80.0,W
38775,2017,20794,SFNY,79.0,L
38776,2017,20795,ARMY,54.0,L
38777,2017,20795,LAF,81.0,W
38778,2017,20797,HALL,79.0,W
38779,2017,20797,LOU,77.0,L
38780,2017,20798,SCU,70.0,W
38781,2017,20798,USD,64.0,L
38782,2017,20799,SIUE,76.0,W
38783,2017,20799,USA,75.0,L
38784,2017,20801,BYU,85.0,W
38785,2017,20801,UVU,58.0,L
38786,2017,20802,NICH,88.0,L
38787,2017,20802,UMBC,89.0,W
38788,2017,20803,IPFW,75.0,W
38789,2017,20803,LIB,64.0,L
38790,2017,20805,IDST,68.0,L
38791,2017,20805,SUU,76.0,W
38792,2017,20806,DUQ,80.0,W
38793,2017,20806,SFNY,70.0,L
38794,2017,20808,GMU,49.0,L
38795,2017,20808,JOES,68.0,W
38796,2017,20809,SBON,79.0,L
38797,2017,20809,TCU,89.0,W
38798,2017,20810,ALST,58.0,L
38799,2017,20810,IOWA,92.0,W
38800,2017,20811,FOR,58.0,L
38801,2017,20811,URI,78.0,W
38802,2017,20812,SAV,111.0,W
38803,2017,20812,SCST,99.0,L
38804,2017,20813,DREX,72.0,W
38805,2017,20813,QUIN,71.0,L
38806,2017,20814,ARMY,65.0,L
38807,2017,20814,HC,70.0,W
38808,2017,20815,RICE,75.0,L
38809,2017,20815,USM,86.0,W
38810,2017,20817,CARK,69.0,L
38811,2017,20817,SELA,73.0,W
38812,2017,20818,HOU,63.0,L
38813,2017,20818,MICH,64.0,W
38814,2017,20819,PAC,67.0,L
38815,2017,20819,UCD,71.0,W
38816,2017,20820,CIN,75.0,W
38817,2017,20820,TEM,42.0,L
38818,2017,20821,BRAD,54.0,L
38819,2017,20821,L-IL,62.0,W
38820,2017,20822,CIN,62.0,W
38821,2017,20822,MEM,48.0,L
38822,2017,20823,IOWA,64.0,L
38823,2017,20823,OSU,82.0,W
38824,2017,20824,UNM,78.0,W
38825,2017,20824,USU,63.0,L
38826,2017,20825,SAV,66.0,L
38827,2017,20825,WICH,112.0,W
38828,2017,20826,CHAR,50.0,L
38829,2017,20826,CHAT,64.0,W
38830,2017,20827,CAN,68.0,W
38831,2017,20827,TXST,62.0,L
38832,2017,20828,SEA,59.0,L
38833,2017,20828,WSU,75.0,W
38834,2017,20830,CARK,76.0,L
38835,2017,20830,SF,78.0,W
38836,2017,20831,MICH,83.0,W
38837,2017,20831,WIS,72.0,L
38838,2017,20832,SAC,73.0,L
38839,2017,20832,UND,90.0,W
38840,2017,20833,CAMP,56.0,L
38841,2017,20833,HP,67.0,W
38842,2017,20834,AKR,78.0,L
38843,2017,20834,DAV,91.0,W
38844,2017,20835,PRST,97.0,W
38845,2017,20835,UND,90.0,L
38846,2017,20836,GB,74.0,L
38847,2017,20836,YSU,85.0,W
38848,2017,20837,EWU,75.0,W
38849,2017,20837,WEB,70.0,L
38850,2017,20838,MINN,95.0,W
38851,2017,20838,PSU,84.0,L
38852,2017,20839,AMCC,64.0,L
38853,2017,20839,SHSU,66.0,W
38854,2017,20840,CCSU,57.0,L
38855,2017,20840,DEP,85.0,W
38856,2017,20841,STAN,79.0,W
38857,2017,20841,WSU,70.0,L
38858,2017,20842,LAM,84.0,W
38859,2017,20842,SHSU,77.0,L
38860,2017,20844,MURR,68.0,L
38861,2017,20844,WVU,85.0,W
38862,2017,20846,KENT,80.0,W
38863,2017,20846,MVSU,67.0,L
38864,2017,20847,LONG,57.0,L
38865,2017,20847,WEBB,60.0,W
38866,2017,20848,UNH,56.0,L
38867,2017,20848,UVM,67.0,W
38868,2017,20849,ILST,77.0,W
38869,2017,20849,INST,70.0,L
38870,2017,20850,BUT,83.0,L
38871,2017,20850,GTWN,87.0,W
38872,2017,20851,UCF,72.0,W
38873,2017,20851,USF,57.0,L
38874,2017,20852,BUT,71.0,W
38875,2017,20852,PRST,69.0,L
38876,2017,20853,SIUE,69.0,L
38877,2017,20853,UTM,70.0,W
38878,2017,20854,MSU,62.0,W
38879,2017,20854,RUTG,52.0,L
38880,2017,20858,BUCK,78.0,L
38881,2017,20858,MD,80.0,W
38882,2017,20859,ALA,86.0,W
38883,2017,20859,VT,83.0,L
38884,2017,20860,AMCC,79.0,W
38885,2017,20860,HBU,69.0,L
38886,2017,20861,MOSU,54.0,L
38887,2017,20861,NDSU,57.0,W
38888,2017,20862,L-IL,80.0,W
38889,2017,20862,NORF,52.0,L
38890,2017,20863,ARK,101.0,W
38891,2017,20863,BUCK,73.0,L
38892,2017,20864,PAC,92.0,W
38893,2017,20864,PEPP,78.0,L
38894,2017,20865,BSU,75.0,L
38895,2017,20865,USU,78.0,W
38896,2017,20866,SBON,64.0,W
38897,2017,20866,SLU,56.0,L
38898,2017,20867,UVU,83.0,W
38899,2017,20867,WEB,56.0,L
38900,2017,20868,ECU,67.0,W
38901,2017,20868,USF,65.0,L
38902,2017,20869,EWU,78.0,W
38903,2017,20869,PRST,72.0,L
38904,2017,20870,ALA,77.0,W
38905,2017,20870,LT,74.0,L
38906,2017,20871,ASU,56.0,L
38907,2017,20871,SYR,60.0,W
38908,2017,20872,CLEV,67.0,L
38909,2017,20872,WMU,78.0,W
38910,2017,20873,DAY,53.0,W
38911,2017,20873,SLU,50.0,L
38912,2017,20874,CONN,74.0,L
38913,2017,20874,WICH,95.0,W
38914,2017,20875,NCST,102.0,W
38915,2017,20875,VMI,67.0,L
38916,2017,20876,BYU,65.0,W
38917,2017,20876,PRIN,56.0,L
38918,2017,20877,NORF,78.0,W
38919,2017,20877,UMES,68.0,L
38920,2017,20878,ND,67.0,W
38921,2017,20878,PITT,64.0,L
38922,2017,20879,GT,54.0,L
38923,2017,20879,UVA,65.0,W
38924,2017,20880,HAW,62.0,W
38925,2017,20880,UCI,61.0,L
38926,2017,20881,FUR,61.0,L
38927,2017,20881,UNCG,71.0,W
38928,2017,20882,GAST,72.0,L
38929,2017,20882,MISS,77.0,W
38930,2017,20883,LAS,87.0,W
38931,2017,20883,MASS,72.0,L
38932,2017,20885,CREI,111.0,W
38933,2017,20885,UND,68.0,L
38934,2017,20887,LEH,75.0,L
38935,2017,20887,NAVY,77.0,W
38936,2017,20888,IPFW,90.0,L
38937,2017,20888,SDST,97.0,W
38938,2017,20890,ALA,77.0,W
38939,2017,20890,UTA,76.0,L
38940,2017,20891,MILW,64.0,L
38941,2017,20891,MTST,68.0,W
38942,2017,20892,AFA,100.0,W
38943,2017,20892,UNM,92.0,L
38944,2017,20894,NCAT,59.0,L
38945,2017,20894,NCCU,70.0,W
38946,2017,20895,HOW,77.0,L
38947,2017,20895,IND,86.0,W
38948,2017,20896,DUQ,74.0,W
38949,2017,20896,NCAT,58.0,L
38950,2017,20897,GASO,102.0,W
38951,2017,20897,SAV,91.0,L
38952,2017,20899,AMER,74.0,W
38953,2017,20899,HOW,63.0,L
38954,2017,20900,ISU,77.0,L
38955,2017,20900,KU,83.0,W
38956,2017,20901,IND,80.0,W
38957,2017,20901,MINN,56.0,L
38958,2017,20902,MONM,51.0,L
38959,2017,20902,UNCA,62.0,W
38960,2017,20903,BUCK,74.0,W
38961,2017,20903,LAF,59.0,L
38962,2017,20904,ETSU,82.0,W
38963,2017,20904,FOR,77.0,L
38964,2017,20906,DEP,64.0,L
38965,2017,20906,PROV,71.0,W
38966,2017,20907,MASSL,80.0,L
38967,2017,20907,SHU,87.0,W
38968,2017,20908,IOWA,82.0,L
38969,2017,20908,MINN,86.0,W
38970,2017,20909,PEPP,82.0,L
38971,2017,20909,UNCO,84.0,W
38972,2017,20910,CIT,91.0,L
38973,2017,20910,MRST,100.0,W
38974,2017,20911,ALBY,84.0,W
38975,2017,20911,BRY,68.0,L
38976,2017,20912,LBSU,60.0,L
38977,2017,20912,MSU,102.0,W
38978,2017,20913,BYU,60.0,L
38979,2017,20913,GONZ,68.0,W
38980,2017,20914,MSST,59.0,L
38981,2017,20914,TENN,62.0,W
38982,2017,20915,COLO,63.0,L
38983,2017,20915,CSU,72.0,W
38984,2017,20916,KENN,74.0,L
38985,2017,20916,TNST,77.0,W
38986,2017,20917,MORG,63.0,W
38987,2017,20917,USF,53.0,L
38988,2017,20918,SBON,79.0,W
38989,2017,20918,SLU,56.0,L
38990,2017,20919,MOSU,66.0,L
38991,2017,20919,ORU,73.0,W
38992,2017,20920,KENT,69.0,L
38993,2017,20920,NE,81.0,W
38994,2017,20922,BAY,118.0,W
38995,2017,20922,SAV,86.0,L
38996,2017,20923,EIU,52.0,L
38997,2017,20923,USA,63.0,W
38998,2017,20924,BC,70.0,L
38999,2017,20924,CLEM,74.0,W
39000,2017,20925,UCF,75.0,W
39001,2017,20925,WM,64.0,L
39002,2017,20926,JOES,87.0,L
39003,2017,20926,TOL,98.0,W
39004,2017,20927,COLO,75.0,W
39005,2017,20927,UNM,57.0,L
39006,2017,20929,ASU,95.0,W
39007,2017,20929,KU,85.0,L
39008,2017,20930,UNF,83.0,L
39009,2017,20930,WOF,86.0,W
39010,2017,20932,BSU,78.0,L
39011,2017,20932,WYO,79.0,W
39012,2017,20933,NJIT,67.0,L
39013,2017,20933,STET,80.0,W
39014,2017,20934,CHAR,66.0,L
39015,2017,20934,ODU,88.0,W
39016,2017,20935,COLG,76.0,L
39017,2017,20935,MRST,78.0,W
39018,2017,20936,BU,64.0,W
39019,2017,20936,L-MD,55.0,L
39020,2017,20937,DSU,62.0,L
39021,2017,20937,NCCU,65.0,W
39022,2017,20938,JAC,106.0,W
39023,2017,20938,WEBB,99.0,L
39024,2017,20939,DET,71.0,L
39025,2017,20939,SEA,102.0,W
39026,2017,20940,MRSH,102.0,L
39027,2017,20940,WM,114.0,W
39028,2017,20941,MSST,64.0,W
39029,2017,20941,UALR,48.0,L
39030,2017,20942,FAU,60.0,L
39031,2017,20942,MINN,95.0,W
39032,2017,20943,GONZ,69.0,W
39033,2017,20943,USD,59.0,L
39034,2017,20944,LAM,69.0,L
39035,2017,20944,UTSA,76.0,W
39036,2017,20945,SFPA,73.0,W
39037,2017,20945,SHU,60.0,L
39038,2017,20946,CSU,65.0,L
39039,2017,20946,ORE,95.0,W
39040,2017,20947,JMU,69.0,W
39041,2017,20947,TOWS,66.0,L
39042,2017,20948,ILST,101.0,W
39043,2017,20948,MISS,97.0,L
39044,2017,20949,HAW,57.0,L
39045,2017,20949,MIA,75.0,W
39046,2017,20950,BUT,75.0,W
39047,2017,20950,SLU,45.0,L
39048,2017,20951,SYR,78.0,W
39049,2017,20951,WAKE,70.0,L
39050,2017,20952,NMSU,69.0,W
39051,2017,20952,PV,57.0,L
39052,2017,20953,ECU,58.0,L
39053,2017,20953,HOU,109.0,W
39054,2017,20954,MONM,76.0,L
39055,2017,20954,QUIN,78.0,W
39056,2017,20955,DREX,53.0,L
39057,2017,20955,NJIT,65.0,W
39058,2017,20957,HBU,62.0,L
39059,2017,20957,MSU,107.0,W
39060,2017,20958,TEM,75.0,W
39061,2017,20958,UCF,56.0,L
39062,2017,20959,ALST,63.0,W
39063,2017,20959,MVSU,46.0,L
39064,2017,20960,DRKE,73.0,L
39065,2017,20960,EVAN,77.0,W
39066,2017,20961,BC,82.0,W
39067,2017,20961,LAS,61.0,L
39068,2017,20962,BGSU,62.0,L
39069,2017,20962,NIU,93.0,W
39070,2017,20964,CAN,73.0,W
39071,2017,20964,MRST,67.0,L
39072,2017,20965,ODU,82.0,W
39073,2017,20965,UTEP,33.0,L
39074,2017,20967,SYR,44.0,L
39075,2017,20967,UVA,59.0,W
39076,2017,20968,NICH,63.0,L
39077,2017,20968,SELA,67.0,W
39078,2017,20969,CCAR,64.0,L
39079,2017,20969,ULL,81.0,W
39080,2017,20970,MORG,70.0,L
39081,2017,20970,NCCU,79.0,W
39082,2017,20971,TENN,61.0,W
39083,2017,20971,UK,59.0,L
39084,2017,20972,ARPB,70.0,L
39085,2017,20972,HAW,82.0,W
39086,2017,20973,BEL,83.0,W
39087,2017,20973,SIUE,72.0,L
39088,2017,20974,EVAN,64.0,W
39089,2017,20974,MOSU,55.0,L
39090,2017,20975,CLEV,75.0,W
39091,2017,20975,DET,72.0,L
39092,2017,20976,DUKE,92.0,W
39093,2017,20976,FUR,63.0,L
39094,2017,20977,DEN,63.0,L
39095,2017,20977,IPFW,91.0,W
39096,2017,20978,UK,93.0,W
39097,2017,20978,VT,86.0,L
39098,2017,20979,EKY,60.0,L
39099,2017,20979,TNST,73.0,W
39100,2017,20980,LAS,83.0,W
39101,2017,20980,SLU,60.0,L
39102,2017,20982,CLMB,81.0,L
39103,2017,20982,COR,82.0,W
39104,2017,20983,MCNS,72.0,W
39105,2017,20983,NWST,63.0,L
39106,2017,20984,MICH,69.0,L
39107,2017,20984,PUR,70.0,W
39108,2017,20985,RICE,69.0,L
39109,2017,20985,UNM,78.0,W
39110,2017,20986,MCNS,95.0,L
39111,2017,20986,SFA,99.0,W
39112,2017,20987,ULL,82.0,W
39113,2017,20987,ULM,48.0,L
39114,2017,20988,ETSU,71.0,L
39115,2017,20988,WOF,75.0,W
39116,2017,20989,FOR,55.0,L
39117,2017,20989,TULN,63.0,W
39118,2017,20991,CMU,76.0,L
39119,2017,20991,TOL,89.0,W
39120,2017,20992,CHAR,65.0,L
39121,2017,20992,LT,83.0,W
39122,2017,20993,CAN,77.0,W
39123,2017,20993,RID,76.0,L
39124,2017,20994,NCST,74.0,W
39125,2017,20994,SYR,70.0,L
39126,2017,20995,UTRGV,72.0,L
39127,2017,20995,UVU,84.0,W
39128,2017,20996,GAST,106.0,W
39129,2017,20996,ULL,92.0,L
39130,2017,20998,UNT,94.0,L
39131,2017,20998,WKU,102.0,W
39132,2017,20999,CLEV,73.0,L
39133,2017,20999,IUPU,78.0,W
39134,2017,21000,ORST,94.0,W
39135,2017,21000,WSU,62.0,L
39136,2017,21001,ALA,60.0,L
39137,2017,21001,MIZZ,69.0,W
39138,2017,21002,SFA,78.0,W
39139,2017,21002,UNO,68.0,L
39140,2017,21003,DART,57.0,L
39141,2017,21003,HARV,62.0,W
39142,2017,21004,BUCK,63.0,W
39143,2017,21004,COLG,51.0,L
39144,2017,21005,LIU,66.0,L
39145,2017,21005,MASSL,72.0,W
39146,2017,21006,DEL,72.0,W
39147,2017,21006,ELON,57.0,L
39148,2017,21007,IDST,54.0,L
39149,2017,21007,SJSU,62.0,W
39150,2017,21008,CCAR,58.0,L
39151,2017,21008,GAST,72.0,W
39152,2017,21009,PRST,87.0,W
39153,2017,21009,SCU,84.0,L
39154,2017,21010,BSU,95.0,W
39155,2017,21010,WYO,87.0,L
39156,2017,21011,RMU,74.0,L
39157,2017,21011,SIE,76.0,W
39158,2017,21012,TEM,67.0,L
39159,2017,21012,VILL,87.0,W
39160,2017,21013,DREX,63.0,L
39161,2017,21013,WM,85.0,W
39162,2017,21014,MICH,77.0,W
39163,2017,21014,NEB,58.0,L
39164,2017,21018,ARMY,76.0,W
39165,2017,21018,SFNY,64.0,L
39166,2017,21019,APP,67.0,L
39167,2017,21019,OSU,80.0,W
39168,2017,21020,ORU,56.0,L
39169,2017,21020,WIU,82.0,W
39170,2017,21021,DUQ,64.0,L
39171,2017,21021,SIU,74.0,W
39172,2017,21022,PRIN,90.0,L
39173,2017,21022,YALE,94.0,W
39174,2017,21023,DRKE,61.0,W
39175,2017,21023,MOSU,58.0,L
39176,2017,21024,AFA,49.0,L
39177,2017,21024,USU,71.0,W
39178,2017,21025,BALL,41.0,L
39179,2017,21025,EMU,58.0,W
39180,2017,21026,HOU,69.0,W
39181,2017,21026,SMU,56.0,L
39182,2017,21027,TCU,66.0,L
39183,2017,21027,WVU,82.0,W
39184,2017,21028,GC,76.0,W
39185,2017,21028,UALR,51.0,L
39186,2017,21029,LAS,95.0,W
39187,2017,21029,MER,85.0,L
39188,2017,21030,UCD,90.0,W
39189,2017,21030,UCI,84.0,L
39190,2017,21031,MSU,53.0,L
39191,2017,21031,SYR,55.0,W
39192,2017,21033,ORST,69.0,W
39193,2017,21033,UCLA,63.0,L
39194,2017,21034,CHAT,75.0,L
39195,2017,21034,JVST,77.0,W
39196,2017,21035,CSF,88.0,W
39197,2017,21035,LMU,80.0,L
39198,2017,21036,AMCC,63.0,L
39199,2017,21036,MISS,85.0,W
39200,2017,21037,CSB,81.0,W
39201,2017,21037,UMKC,58.0,L
39202,2017,21038,COLG,83.0,L
39203,2017,21038,LAF,93.0,W
39204,2017,21040,BYU,74.0,W
39205,2017,21040,WEB,68.0,L
39206,2017,21043,AUB,119.0,W
39207,2017,21043,WIN,85.0,L
39208,2017,21044,LOU,81.0,W
39209,2017,21044,MEM,72.0,L
39210,2017,21045,ALA,80.0,W
39211,2017,21045,MER,79.0,L
39212,2017,21046,MASSL,76.0,W
39213,2017,21046,MRST,73.0,L
39214,2017,21047,UNC,63.0,L
39215,2017,21047,UVA,71.0,W
39216,2017,21048,LIB,79.0,W
39217,2017,21048,WAKE,66.0,L
39218,2017,21049,MTU,81.0,W
39219,2017,21049,UTEP,50.0,L
39220,2017,21050,HOF,71.0,L
39221,2017,21050,VILL,95.0,W
39222,2017,21051,BUT,82.0,W
39223,2017,21051,FUR,65.0,L
39224,2017,21052,SCAR,80.0,W
39225,2017,21052,WYO,64.0,L
39226,2017,21053,SJSU,47.0,L
39227,2017,21053,UNM,80.0,W
39228,2017,21055,FRES,83.0,W
39229,2017,21055,WEB,71.0,L
39230,2017,21056,SAC,64.0,L
39231,2017,21056,WEB,80.0,W
39232,2017,21057,LIP,73.0,W
39233,2017,21057,NAVY,64.0,L
39234,2017,21058,ALBY,86.0,W
39235,2017,21058,CLMB,82.0,L
39236,2017,21059,COOK,74.0,L
39237,2017,21059,KENN,81.0,W
39238,2017,21060,DUKE,99.0,W
39239,2017,21060,UVU,69.0,L
39240,2017,21061,HARV,66.0,W
39241,2017,21061,PRIN,51.0,L
39242,2017,21063,SIU,81.0,W
39243,2017,21063,WIN,66.0,L
39244,2017,21064,UNCO,86.0,W
39245,2017,21064,USD,75.0,L
39246,2017,21065,ODU,68.0,W
39247,2017,21065,USM,63.0,L
39248,2017,21066,LSU,71.0,L
39249,2017,21066,VAN,77.0,W
39250,2017,21067,LBSU,78.0,W
39251,2017,21067,PEPP,71.0,L
39252,2017,21068,TROY,78.0,L
39253,2017,21068,UAB,90.0,W
39254,2017,21069,FOR,67.0,W
39255,2017,21069,GMU,66.0,L
39256,2017,21070,ILST,71.0,W
39257,2017,21070,UIC,70.0,L
39258,2017,21071,MICH,82.0,W
39259,2017,21071,MSU,72.0,L
39260,2017,21072,LMU,49.0,L
39261,2017,21072,SCU,65.0,W
39262,2017,21073,MSU,68.0,W
39263,2017,21073,WIS,63.0,L
39264,2017,21074,MSM,67.0,W
39265,2017,21074,RMU,42.0,L
39266,2017,21075,TEX,87.0,W
39267,2017,21075,WVU,79.0,L
39268,2017,21076,CMU,76.0,L
39269,2017,21076,KENT,84.0,W
39270,2017,21077,DEN,58.0,L
39271,2017,21077,SDAK,76.0,W
39272,2017,21078,CONN,62.0,W
39273,2017,21078,UCF,53.0,L
39274,2017,21079,MRST,69.0,W
39275,2017,21079,SPC,51.0,L
39276,2017,21080,FAMU,80.0,L
39277,2017,21080,HOW,83.0,W
39278,2017,21082,UNCO,66.0,L
39279,2017,21082,WEB,71.0,W
39280,2017,21083,BEL,82.0,W
39281,2017,21083,MILW,63.0,L
39282,2017,21084,ARST,78.0,L
39283,2017,21084,UALR,82.0,W
39284,2017,21085,MRSH,74.0,W
39285,2017,21085,UTEP,65.0,L
39286,2017,21086,ARMY,78.0,L
39287,2017,21086,COLG,81.0,W
39288,2017,21087,ULL,68.0,L
39289,2017,21087,UTA,71.0,W
39290,2017,21088,BUFF,81.0,W
39291,2017,21088,JVST,76.0,L
39292,2017,21089,MSU,98.0,W
39293,2017,21089,UNF,66.0,L
39294,2017,21090,MRSH,67.0,W
39295,2017,21090,WKU,66.0,L
39296,2017,21091,CHS,50.0,L
39297,2017,21091,OAK,82.0,W
39298,2017,21092,KENN,81.0,W
39299,2017,21092,SCUS,80.0,L
39300,2017,21093,BING,67.0,L
39301,2017,21093,UNH,71.0,W
39302,2017,21094,LT,65.0,L
39303,2017,21094,MRSH,78.0,W
39304,2017,21095,GMU,61.0,L
39305,2017,21095,LOU,72.0,W
39306,2017,21096,SIE,48.0,L
39307,2017,21096,SPC,65.0,W
39308,2017,21098,CHSO,62.0,L
39309,2017,21098,DAV,110.0,W
39310,2017,21099,MSU,64.0,L
39311,2017,21099,OSU,80.0,W
39312,2017,21100,HAMP,79.0,W
39313,2017,21100,SCST,66.0,L
39314,2017,21101,ARPB,74.0,W
39315,2017,21101,TXSO,72.0,L
39316,2017,21102,MONM,64.0,L
39317,2017,21102,SPC,77.0,W
39318,2017,21103,BUFF,73.0,W
39319,2017,21103,OHIO,66.0,L
39320,2017,21104,ARIZ,83.0,W
39321,2017,21104,COLO,67.0,L
39322,2017,21105,DET,72.0,L
39323,2017,21105,MURR,81.0,W
39324,2017,21106,LBSU,58.0,L
39325,2017,21106,MIZZ,95.0,W
39326,2017,21107,DEN,66.0,W
39327,2017,21107,NDSU,63.0,L
39328,2017,21108,MCNS,78.0,L
39329,2017,21108,ULL,89.0,W
39330,2017,21109,OKST,79.0,L
39331,2017,21109,WVU,85.0,W
39332,2017,21110,PITT,55.0,L
39333,2017,21110,SYR,60.0,W
39334,2017,21111,SEA,47.0,L
39335,2017,21111,UVU,73.0,W
39336,2017,21112,CSU,67.0,L
39337,2017,21112,MOSU,77.0,W
39338,2017,21113,MSST,80.0,W
39339,2017,21113,VAN,62.0,L
39340,2017,21114,BSU,83.0,W
39341,2017,21114,UNLV,74.0,L
39342,2017,21115,CLEM,78.0,W
39343,2017,21115,NCST,62.0,L
39344,2017,21117,DUQ,64.0,W
39345,2017,21117,FOR,41.0,L
39346,2017,21118,NDSU,63.0,W
39347,2017,21118,UTEP,51.0,L
39348,2017,21119,NIU,77.0,L
39349,2017,21119,TOL,82.0,W
39350,2017,21120,GTWN,73.0,W
39351,2017,21120,JAC,57.0,L
39352,2017,21121,ORST,66.0,L
39353,2017,21121,WYO,75.0,W
39354,2017,21122,L-MD,67.0,L
39355,2017,21122,LEH,80.0,W
39356,2017,21123,MAN,93.0,W
39357,2017,21123,MONM,76.0,L
39358,2017,21124,MASSL,65.0,L
39359,2017,21124,NJIT,78.0,W
39360,2017,21125,DUQ,67.0,W
39361,2017,21125,SF,65.0,L
39362,2017,21126,TULN,51.0,L
39363,2017,21126,UCF,60.0,W
39364,2017,21127,MINN,92.0,W
39365,2017,21127,SCUS,77.0,L
39366,2017,21128,M-OH,51.0,L
39367,2017,21128,MIZZ,70.0,W
39368,2017,21129,CONN,72.0,W
39369,2017,21129,TEM,66.0,L
39370,2017,21130,ETSU,79.0,W
39371,2017,21130,GASO,59.0,L
39372,2017,21131,FOR,76.0,W
39373,2017,21131,SFNY,68.0,L
39374,2017,21132,LT,62.0,L
39375,2017,21132,UAB,74.0,W
39376,2017,21133,ELON,48.0,L
39377,2017,21133,HOF,67.0,W
39378,2017,21134,CAN,104.0,W
39379,2017,21134,YSU,84.0,L
39380,2017,21135,SEMO,91.0,W
39381,2017,21135,UMKC,87.0,L
39382,2017,21136,ORE,68.0,W
39383,2017,21136,UTAH,66.0,L
39384,2017,21137,IDST,80.0,L
39385,2017,21137,UNCO,94.0,W
39386,2017,21138,EIU,68.0,W
39387,2017,21138,SIUE,56.0,L
39388,2017,21139,WCU,68.0,L
39389,2017,21139,WOF,77.0,W
39390,2017,21140,SAC,54.0,L
39391,2017,21140,SMC,70.0,W
39392,2017,21141,COPP,84.0,W
39393,2017,21141,SCST,60.0,L
39394,2017,21142,EMU,47.0,L
39395,2017,21142,SYR,62.0,W
39396,2017,21143,GW,71.0,W
39397,2017,21143,PRIN,60.0,L
39398,2017,21144,LBSU,70.0,W
39399,2017,21144,UCSB,69.0,L
39400,2017,21145,PAC,66.0,W
39401,2017,21145,PORT,54.0,L
39402,2017,21146,UCF,71.0,L
39403,2017,21146,WICH,75.0,W
39404,2017,21147,BING,64.0,L
39405,2017,21147,MTST,74.0,W
39406,2017,21148,AMCC,75.0,L
39407,2017,21148,UTRGV,82.0,W
39408,2017,21149,NCCU,55.0,L
39409,2017,21149,UIC,65.0,W
39410,2017,21150,AMER,56.0,L
39411,2017,21150,WIU,69.0,W
39412,2017,21151,CIT,84.0,W
39413,2017,21151,JMU,82.0,L
39414,2017,21153,ARST,83.0,W
39415,2017,21153,ULM,79.0,L
39416,2017,21155,CLEV,55.0,L
39417,2017,21155,NKU,70.0,W
39418,2017,21157,NEV,89.0,W
39419,2017,21157,PAC,74.0,L
39420,2017,21158,ALA,68.0,W
39421,2017,21158,MSST,62.0,L
39422,2017,21159,PORT,74.0,L
39423,2017,21159,USD,81.0,W
39424,2017,21160,NE,107.0,W
39425,2017,21160,UNCW,100.0,L
39426,2017,21162,HAMP,76.0,W
39427,2017,21162,NAU,66.0,L
39428,2017,21163,UCLA,78.0,L
39429,2017,21163,UTAH,84.0,W
39430,2017,21164,UTAH,69.0,W
39431,2017,21164,WKU,64.0,L
39432,2017,21165,LSU,84.0,L
39433,2017,21165,MARQ,94.0,W
39434,2017,21166,DUQ,68.0,L
39435,2017,21166,RICH,81.0,W
39436,2017,21167,SDSU,66.0,W
39437,2017,21167,USD,57.0,L
39438,2017,21168,APP,72.0,L
39439,2017,21168,VCU,85.0,W
39440,2017,21169,COLG,77.0,W
39441,2017,21169,L-MD,72.0,L
39442,2017,21170,TCU,100.0,W
39443,2017,21170,TNTC,63.0,L
39444,2017,21171,GTWN,77.0,L
39445,2017,21171,XAV,89.0,W
39446,2017,21172,MORE,49.0,L
39447,2017,21172,XAV,101.0,W
39448,2017,21174,BUFF,89.0,W
39449,2017,21174,CMU,74.0,L
39450,2017,21176,HALL,65.0,L
39451,2017,21176,RUTG,71.0,W
39452,2017,21177,NEOM,75.0,L
39453,2017,21177,ORU,83.0,W
